Phylostratum	GeneID	X4wpc	X5wpc	X6wpc	X7wpc	X8wpc	X9wpc	X10wpc	X11wpc	X12wpc	X13wpc	X16wpc	X18wpc	X19wpc	Neonate	Infant	Toddler	School	Teen	YoungAdult	MidAdult	Elderly
2	ENSG00000066468	0.965	0.89	0.655	0.673333333333333	0.47	0.516	0.113333333333333	0.46	0.62	0.24	0.57	0.58	0.666666666666667	0.5	0.24	0.56	0.26	0.1	0.626666666666667	0.34	0.61
5	ENSG00000066651	0.93	0.84	0.62	0.64	0.496666666666667	0.316	0.146666666666667	0.29	0.56	0.32	0.58	0.553333333333333	0.373333333333333	0.84	0.74	0.68	0.38	0.14	0.693333333333333	0.48	0.26
3	ENSG00000066654	0.875	0.52	0.695	0.893333333333333	0.473333333333333	0.5	0.166666666666667	0.18	0.48	0.5	0.89	0.52	0.6	0.5	0.5	0.56	0.52	0.16	0.46	0.64	0.29
1	ENSG00000066697	0.945	0.84	0.7	0.78	0.466666666666667	0.412	0.486666666666667	0.21	0.6	0.38	0.7	0.5	0.413333333333333	0.96	0.57	0.24	0.08	0.04	0.4	0.22	0.21
4	ENSG00000066735	0.85	0.27	0.47	0.86	0.736666666666667	0.528	0.626666666666667	0.58	0.74	0.9	0.54	0.72	0.493333333333333	0.34	0.21	0.18	0.08	0.12	0.106666666666667	0.02	0.09
4	ENSG00000066739	0.7	0.42	0.66	0.853333333333333	0.67	0.648	0.246666666666667	0.55	0.68	0.72	0.96	0.813333333333333	0.826666666666667	0.44	0.43	0.32	0.62	0.04	0.113333333333333	0.4	0.06
1	ENSG00000066777	0.95	0.78	0.655	0.8	0.49	0.324	0.166666666666667	0.17	0.36	0.62	0.69	0.526666666666667	0.353333333333333	0.85	0.56	0.52	0.58	0.14	0.613333333333333	0.44	0.22
4	ENSG00000066827	0.97	0.7	0.69	0.826666666666667	0.62	0.484	0.526666666666667	0.33	0.66	0.76	0.69	0.646666666666667	0.533333333333333	0.33	0.19	0.2	0.08	0.16	0.153333333333333	0.24	0.05
8	ENSG00000066855	0.945	0.75	0.615	0.74	0.366666666666667	0.32	0.106666666666667	0.45	0.5	0.4	0.66	0.433333333333333	0.393333333333333	0.3	0.7	0.86	0.44	0.52	0.766666666666667	0.9	0.47
4	ENSG00000066926	0.38	0.36	0.585	0.82	0.736666666666667	0.768	0.54	0.68	0.96	0.76	0.85	0.866666666666667	0.886666666666667	0.18	0.15	0.2	0.12	0.06	0.146666666666667	0.24	0.06
4	ENSG00000066933	0.845	0.56	0.635	0.833333333333333	0.546666666666667	0.604	0.406666666666667	0.28	0.74	0.42	0.74	0.653333333333333	0.546666666666667	0.88	0.34	0.38	0.2	0.14	0.2	0.32	0.11
2	ENSG00000067057	0.935	0.75	0.53	0.826666666666667	0.56	0.392	0.38	0.31	0.64	0.44	0.34	0.68	0.226666666666667	0.94	0.51	0.52	0.06	0.04	0.346666666666667	0.02	0.5
4	ENSG00000067064	0.84	0.98	0.825	0.826666666666667	0.503333333333333	0.532	0.28	0.55	0.54	0.62	0.85	0.486666666666667	0.586666666666667	0.29	0.06	0.28	0.02	0.22	0.0933333333333333	0.7	0.31
2	ENSG00000067082	0.815	0.6	0.51	0.593333333333333	0.5	0.496	0.333333333333333	0.48	0.42	0.38	0.8	0.773333333333333	0.68	0.99	0.7	0.58	0.26	0.14	0.42	0.34	0.26
7	ENSG00000067113	0.725	0.8	0.52	0.453333333333333	0.286666666666667	0.42	0.173333333333333	0.14	0.32	0.26	0.43	0.346666666666667	0.58	0.95	0.99	0.88	0.92	0.6	0.753333333333333	0.4	0.78
3	ENSG00000067141	0.97	0.85	0.72	0.86	0.516666666666667	0.372	0.16	0.39	0.72	0.48	0.67	0.713333333333333	0.42	0.41	0.43	0.54	0.38	0.08	0.393333333333333	0.46	0.33
5	ENSG00000067167	0.94	0.85	0.72	0.866666666666667	0.363333333333333	0.432	0.106666666666667	0.37	0.78	0.56	0.77	0.5	0.58	0.53	0.65	0.64	0.32	0.12	0.506666666666667	0.8	0.23
4	ENSG00000067191	0.92	0.49	0.625	0.653333333333333	0.51	0.252	0.273333333333333	0.14	0.54	0.08	0.6	0.28	0.126666666666667	0.72	0.52	0.86	0.38	0.04	0.64	0.4	0.82
3	ENSG00000067208	0.83	0.65	0.675	0.693333333333333	0.396666666666667	0.424	0.0866666666666667	0.35	0.76	0.28	0.77	0.513333333333333	0.573333333333333	0.63	0.45	0.86	0.48	0.34	0.706666666666667	0.96	0.43
10	ENSG00000067221	0.955	0.43	0.635	0.826666666666667	0.566666666666667	0.512	0.386666666666667	0.34	0.2	0.62	0.44	0.6	0.386666666666667	0.38	0.1	0.44	0.26	0.22	0.406666666666667	0.42	0.19
4	ENSG00000067225	0.965	0.91	0.69	0.82	0.526666666666667	0.408	0.393333333333333	0.52	0.76	0.4	0.56	0.633333333333333	0.373333333333333	0.81	0.35	0.2	0.12	0.04	0.12	0.02	0.32
5	ENSG00000067248	0.845	0.6	0.655	0.886666666666667	0.6	0.604	0.273333333333333	0.42	0.86	0.64	0.86	0.673333333333333	0.746666666666667	0.28	0.37	0.44	0.12	0.06	0.3	0.22	0.1
10	ENSG00000067334	0.805	0.6	0.63	0.58	0.556666666666667	0.52	0.613333333333333	0.52	0.38	0.36	0.47	0.36	0.266666666666667	0.67	0.44	0.1	0.06	0.26	0.16	0.02	0.14
7	ENSG00000067365	0.765	0.63	0.64	0.546666666666667	0.673333333333333	0.46	0.733333333333333	0.62	0.5	0.28	0.56	0.5	0.293333333333333	0.58	0.18	0.18	0.08	0.16	0.12	0.2	0.08
9	ENSG00000067369	0.965	0.81	0.81	0.833333333333333	0.54	0.372	0.393333333333333	0.41	0.5	0.64	0.8	0.513333333333333	0.34	0.71	0.31	0.44	0.14	0.02	0.173333333333333	0.22	0.17
10	ENSG00000067533	0.94	0.81	0.635	0.846666666666667	0.61	0.512	0.373333333333333	0.43	0.6	0.76	0.76	0.746666666666667	0.6	0.28	0.39	0.36	0.04	0.06	0.213333333333333	0.3	0.08
1	ENSG00000067560	0.965	0.89	0.685	0.82	0.49	0.48	0.313333333333333	0.43	0.66	0.6	0.7	0.673333333333333	0.593333333333333	0.72	0.57	0.44	0.1	0.02	0.22	0.28	0.06
1	ENSG00000067596	0.965	0.65	0.71	0.706666666666667	0.666666666666667	0.576	0.46	0.29	0.48	0.36	0.63	0.526666666666667	0.546666666666667	0.46	0.06	0.2	0.12	0.14	0.133333333333333	0.04	0.23
1	ENSG00000067606	0.97	0.86	0.75	0.8	0.423333333333333	0.356	0.2	0.38	0.08	0.42	0.64	0.52	0.346666666666667	0.16	0.23	0.74	0.58	0.5	0.42	0.76	0.62
3	ENSG00000067798	0.855	0.26	0.47	0.593333333333333	0.51	0.396	0.14	0.48	0.2	0.1	0.49	0.753333333333333	0.393333333333333	0.99	0.6	0.8	0.42	0.24	0.633333333333333	0.62	0.81
3	ENSG00000067836	0.685	0.52	0.61	0.826666666666667	0.586666666666667	0.56	0.633333333333333	0.58	0.94	0.92	0.62	0.56	0.48	0.1	0.04	0.14	0.08	0.44	0.213333333333333	0.26	0.11
3	ENSG00000067900	0.875	0.71	0.655	0.846666666666667	0.47	0.464	0.12	0.28	0.6	0.42	0.84	0.673333333333333	0.653333333333333	0.8	0.66	0.62	0.34	0.12	0.393333333333333	0.54	0.28
8	ENSG00000067955	0.97	0.89	0.71	0.706666666666667	0.49	0.392	0.12	0.4	0.76	0.44	0.59	0.573333333333333	0.44	0.87	0.42	0.24	0.32	0.12	0.486666666666667	0.22	0.32
1	ENSG00000067992	0.905	0.81	0.8	0.886666666666667	0.453333333333333	0.412	0.486666666666667	0.55	0.68	0.46	0.81	0.433333333333333	0.393333333333333	0.66	0.45	0.2	0.1	0.06	0.18	0.38	0.05
9	ENSG00000068001	0.95	0.76	0.69	0.74	0.573333333333333	0.388	0.36	0.37	0.38	0.5	0.62	0.786666666666667	0.446666666666667	0.94	0.68	0.62	0.24	0.1	0.28	0.04	0.04
2	ENSG00000068024	0.965	0.68	0.665	0.713333333333333	0.706666666666667	0.336	0.233333333333333	0.4	0.56	0.82	0.65	0.76	0.353333333333333	0.63	0.2	0.54	0.22	0.02	0.186666666666667	0.64	0.12
8	ENSG00000068028	0.795	0.36	0.7	0.593333333333333	0.71	0.476	0.726666666666667	0.5	0.2	0.52	0.75	0.613333333333333	0.333333333333333	0.57	0.18	0.22	0.1	0.06	0.2	0.02	0.1
3	ENSG00000068078	0.955	0.59	0.69	0.86	0.58	0.456	0.306666666666667	0.3	0.52	0.6	0.6	0.54	0.373333333333333	0.06	0.22	0.4	0.32	0.2	0.3	0.84	0.35
8	ENSG00000068097	0.945	0.85	0.685	0.8	0.63	0.356	0.326666666666667	0.37	0.4	0.46	0.52	0.586666666666667	0.353333333333333	0.56	0.52	0.62	0.2	0.08	0.406666666666667	0.24	0.16
9	ENSG00000068120	0.78	0.58	0.575	0.586666666666667	0.546666666666667	0.364	0.72	0.43	0.14	0.34	0.28	0.24	0.08	0.31	0.06	0.54	0.52	0.4	0.42	0.28	0.46
2	ENSG00000068305	0.885	0.62	0.54	0.74	0.456666666666667	0.464	0.12	0.29	0.58	0.56	0.61	0.633333333333333	0.633333333333333	0.87	0.57	0.82	0.74	0.14	0.553333333333333	0.66	0.25
8	ENSG00000068308	0.885	0.48	0.615	0.706666666666667	0.703333333333333	0.556	0.433333333333333	0.53	0.88	0.78	0.83	0.866666666666667	0.553333333333333	0.18	0.19	0.16	0.18	0.02	0.146666666666667	0.2	0.05
10	ENSG00000068354	0.97	0.67	0.665	0.773333333333333	0.63	0.4	0.426666666666667	0.44	0.74	0.68	0.69	0.853333333333333	0.393333333333333	0.53	0.36	0.34	0.32	0.04	0.206666666666667	0.48	0.07
4	ENSG00000068366	0.655	0.83	0.78	0.78	0.58	0.612	0.32	0.62	0.92	0.46	0.86	0.7	0.766666666666667	0.59	0.15	0.18	0.02	0.04	0.106666666666667	0.08	0.19
2	ENSG00000068383	0.965	0.79	0.68	0.826666666666667	0.38	0.268	0.313333333333333	0.42	0.22	0.7	0.62	0.506666666666667	0.326666666666667	0.85	0.2	0.58	0.52	0.48	0.393333333333333	0.6	0.55
6	ENSG00000068400	0.97	0.58	0.705	0.713333333333333	0.693333333333333	0.324	0.526666666666667	0.32	0.4	0.56	0.72	0.64	0.18	0.41	0.1	0.5	0.12	0.18	0.38	0.1	0.2
10	ENSG00000068489	0.845	0.42	0.605	0.833333333333333	0.613333333333333	0.652	0.426666666666667	0.61	0.96	0.64	0.8	0.78	0.806666666666667	0.38	0.17	0.2	0.12	0.04	0.1	0.32	0.05
2	ENSG00000068650	0.935	0.63	0.72	0.906666666666667	0.55	0.436	0.273333333333333	0.36	0.74	0.64	0.83	0.673333333333333	0.553333333333333	0.63	0.35	0.6	0.28	0.02	0.346666666666667	0.48	0.07
5	ENSG00000068654	0.97	0.84	0.61	0.786666666666667	0.526666666666667	0.548	0.473333333333333	0.4	0.64	0.54	0.68	0.606666666666667	0.693333333333333	0.53	0.36	0.38	0.16	0.04	0.14	0.32	0.08
6	ENSG00000068697	0.95	0.89	0.56	0.646666666666667	0.346666666666667	0.452	0.206666666666667	0.36	0.44	0.38	0.62	0.54	0.64	0.68	0.91	0.58	0.42	0.32	0.6	0.74	0.32
5	ENSG00000068724	0.755	0.51	0.67	0.846666666666667	0.613333333333333	0.308	0.306666666666667	0.42	0.28	0.88	0.62	0.64	0.38	0.45	0.13	0.92	0.6	0.58	0.326666666666667	0.2	0.47
2	ENSG00000068745	0.94	0.78	0.735	0.713333333333333	0.6	0.416	0.42	0.29	0.3	0.46	0.62	0.393333333333333	0.306666666666667	0.14	0.19	0.72	0.22	0.1	0.353333333333333	0.26	0.53
6	ENSG00000068784	0.97	0.8	0.695	0.786666666666667	0.553333333333333	0.548	0.213333333333333	0.47	0.76	0.44	0.76	0.72	0.673333333333333	0.55	0.22	0.28	0.06	0.1	0.313333333333333	0.48	0.15
1	ENSG00000068796	0.9	0.75	0.715	0.813333333333333	0.543333333333333	0.564	0.446666666666667	0.53	0.9	0.52	0.74	0.666666666666667	0.74	0.58	0.27	0.24	0.08	0.2	0.146666666666667	0.04	0.06
3	ENSG00000068878	0.625	0.38	0.58	0.753333333333333	0.696666666666667	0.52	0.78	0.45	0.5	0.66	0.75	0.573333333333333	0.326666666666667	0.33	0.22	0.06	0.1	0.16	0.18	0.04	0.1
3	ENSG00000068885	0.94	0.65	0.7	0.746666666666667	0.563333333333333	0.632	0.226666666666667	0.32	0.86	0.48	0.87	0.593333333333333	0.713333333333333	0.4	0.29	0.5	0.14	0.06	0.286666666666667	0.16	0.12
4	ENSG00000068912	0.95	0.94	0.745	0.826666666666667	0.463333333333333	0.408	0.133333333333333	0.55	0.58	0.44	0.76	0.54	0.466666666666667	0.47	0.69	0.4	0.32	0.16	0.433333333333333	0.42	0.1
6	ENSG00000069020	0.44	0.82	0.445	0.446666666666667	0.67	0.548	0.2	0.7	0.52	0.54	0.15	0.686666666666667	0.433333333333333	0.61	0.3	0.7	0.08	0.46	0.666666666666667	0.5	0.47
10	ENSG00000069122	0.89	0.68	0.61	0.666666666666667	0.463333333333333	0.452	0.1	0.35	0.72	0.36	0.68	0.666666666666667	0.6	0.98	0.79	0.78	0.58	0.4	0.5	0.08	0.3
7	ENSG00000069248	0.845	0.92	0.735	0.733333333333333	0.556666666666667	0.676	0.44	0.46	0.5	0.36	0.85	0.413333333333333	0.646666666666667	0.38	0.21	0.02	0.12	0.1	0.233333333333333	0.08	0.1
2	ENSG00000069275	0.97	0.51	0.57	0.786666666666667	0.64	0.448	0.546666666666667	0.44	0.56	0.64	0.5	0.486666666666667	0.293333333333333	0.4	0.29	0.4	0.1	0.18	0.126666666666667	0.14	0.14
1	ENSG00000069329	0.97	0.78	0.71	0.86	0.503333333333333	0.512	0.3	0.46	0.8	0.72	0.76	0.653333333333333	0.666666666666667	0.56	0.45	0.46	0.26	0.02	0.18	0.28	0.07
1	ENSG00000069345	0.965	0.78	0.7	0.78	0.52	0.456	0.32	0.27	0.58	0.38	0.78	0.673333333333333	0.646666666666667	0.66	0.77	0.48	0.46	0.08	0.313333333333333	0.3	0.09
4	ENSG00000069424	0.79	0.63	0.54	0.626666666666667	0.49	0.328	0.2	0.14	0.26	0.34	0.35	0.526666666666667	0.326666666666667	0.96	0.85	0.46	0.7	0.16	0.706666666666667	0.06	0.66
2	ENSG00000069431	0.665	0.55	0.525	0.606666666666667	0.346666666666667	0.28	0.206666666666667	0.2	0.4	0.2	0.53	0.413333333333333	0.34	0.65	0.91	0.9	0.86	0.82	0.913333333333333	1	0.88
3	ENSG00000069509	0.94	0.94	0.71	0.766666666666667	0.523333333333333	0.524	0.426666666666667	0.48	0.6	0.38	0.55	0.446666666666667	0.58	0.63	0.15	0.22	0.08	0.02	0.166666666666667	0.14	0.15
4	ENSG00000069667	0.235	0.57	0.565	0.613333333333333	0.423333333333333	0.424	0.36	0.22	0.44	0.8	0.77	0.486666666666667	0.62	0.86	0.97	0.9	0.96	0.34	0.726666666666667	0.92	0.55
7	ENSG00000069702	0.97	0.87	0.675	0.86	0.516666666666667	0.428	0.106666666666667	0.23	0.8	0.12	0.54	0.573333333333333	0.446666666666667	0.54	0.69	0.4	0.34	0.66	0.34	0.42	0.29
10	ENSG00000069849	0.925	0.47	0.63	0.773333333333333	0.596666666666667	0.708	0.46	0.35	0.72	0.56	0.88	0.62	0.86	0.62	0.18	0.2	0.04	0.08	0.0933333333333333	0.02	0.17
8	ENSG00000069869	0.935	0.7	0.655	0.753333333333333	0.43	0.444	0.0933333333333333	0.25	0.8	0.56	0.8	0.593333333333333	0.613333333333333	0.59	0.47	0.5	0.46	0.2	0.72	0.78	0.29
7	ENSG00000069943	0.755	0.79	0.55	0.386666666666667	0.423333333333333	0.408	0.273333333333333	0.35	0.06	0.08	0.45	0.28	0.22	0.67	0.45	0.36	0.6	0.96	0.86	0.34	0.66
3	ENSG00000069956	0.95	0.82	0.725	0.84	0.476666666666667	0.5	0.18	0.51	0.7	0.54	0.82	0.64	0.7	0.59	0.46	0.48	0.22	0.44	0.22	0.34	0.09
1	ENSG00000069966	0.765	0.64	0.645	0.706666666666667	0.416666666666667	0.456	0.206666666666667	0.6	0.5	0.66	0.85	0.666666666666667	0.64	0.72	0.77	0.52	0.78	0.7	0.3	0.38	0.22
1	ENSG00000069974	0.835	0.61	0.51	0.553333333333333	0.403333333333333	0.228	0.173333333333333	0.21	0.54	0.4	0.55	0.553333333333333	0.306666666666667	0.97	0.97	0.86	0.82	0.52	0.826666666666667	0.78	0.63
9	ENSG00000069998	0.97	0.88	0.615	0.7	0.423333333333333	0.268	0.26	0.32	0.14	0.16	0.53	0.38	0.173333333333333	0.52	0.43	0.78	0.88	0.66	0.733333333333333	0.8	0.33
1	ENSG00000070010	0.9	0.85	0.635	0.72	0.503333333333333	0.48	0.346666666666667	0.55	0.48	0.68	0.81	0.673333333333333	0.56	0.74	0.67	0.3	0.12	0.04	0.353333333333333	0.32	0.04
7	ENSG00000070061	0.95	0.93	0.795	0.673333333333333	0.59	0.56	0.473333333333333	0.66	0.2	0.72	0.73	0.533333333333333	0.593333333333333	0.27	0.36	0.26	0.14	0.1	0.233333333333333	0.02	0.06
3	ENSG00000070081	0.805	0.84	0.68	0.5	0.533333333333333	0.548	0.586666666666667	0.5	0.36	0.26	0.41	0.313333333333333	0.326666666666667	0.57	0.56	0.3	0.04	0.02	0.186666666666667	0.2	0.08
4	ENSG00000070087	0.97	0.89	0.705	0.76	0.436666666666667	0.492	0.22	0.52	0.58	0.32	0.53	0.366666666666667	0.44	0.47	0.06	0.34	0.86	0.72	0.3	0.06	0.33
4	ENSG00000070159	0.33	0.37	0.455	0.406666666666667	0.413333333333333	0.436	0.3	0.33	0.1	0.5	0.53	0.5	0.52	0.96	0.77	0.84	0.98	0.9	0.866666666666667	0.94	0.82
5	ENSG00000070190	0.575	0.85	0.73	0.78	0.626666666666667	0.548	0.253333333333333	0.42	0.94	0.64	0.84	0.96	0.653333333333333	0.51	0.44	0.42	0.18	0.06	0.24	0.02	0.19
6	ENSG00000070214	0.945	0.81	0.69	0.88	0.38	0.524	0.193333333333333	0.38	0.64	0.52	0.71	0.553333333333333	0.726666666666667	0.36	0.68	0.5	0.42	0.3	0.32	0.7	0.28
7	ENSG00000070269	0.815	0.69	0.705	0.846666666666667	0.52	0.508	0.133333333333333	0.29	0.5	0.2	0.72	0.493333333333333	0.606666666666667	0.74	0.63	0.46	0.28	0.32	0.406666666666667	0.34	0.23
1	ENSG00000070367	0.855	0.64	0.635	0.906666666666667	0.596666666666667	0.58	0.266666666666667	0.43	0.84	0.56	0.86	0.746666666666667	0.78	0.5	0.44	0.4	0.38	0.04	0.146666666666667	0.44	0.11
4	ENSG00000070413	0.965	0.64	0.79	0.86	0.533333333333333	0.452	0.293333333333333	0.24	0.56	0.62	0.75	0.693333333333333	0.546666666666667	0.21	0.12	0.64	0.66	0.2	0.453333333333333	0.68	0.23
2	ENSG00000070423	0.955	0.37	0.645	0.686666666666667	0.633333333333333	0.344	0.666666666666667	0.51	0.44	0.5	0.36	0.473333333333333	0.113333333333333	0.44	0.22	0.3	0.18	0.1	0.18	0.34	0.09
3	ENSG00000070444	0.945	0.5	0.7	0.76	0.66	0.412	0.453333333333333	0.38	0.66	0.44	0.71	0.833333333333333	0.393333333333333	0.56	0.35	0.46	0.18	0.06	0.286666666666667	0.22	0.13
8	ENSG00000070476	0.955	0.62	0.725	0.813333333333333	0.5	0.44	0.32	0.19	0.56	0.42	0.83	0.48	0.533333333333333	0.23	0.19	0.74	0.52	0.34	0.533333333333333	0.54	0.3
1	ENSG00000070495	0.7	0.48	0.425	0.486666666666667	0.6	0.484	0.753333333333333	0.43	0.06	0.48	0.38	0.3	0.286666666666667	0.84	0.56	0.26	0.22	0.18	0.146666666666667	0.02	0.29
3	ENSG00000070501	0.76	0.73	0.465	0.22	0.37	0.344	0.306666666666667	0.3	0.28	0.08	0.3	0.186666666666667	0.193333333333333	0.64	0.95	0.9	0.72	1	0.806666666666667	0.52	0.87
8	ENSG00000070526	0.635	0.83	0.84	0.746666666666667	0.66	0.56	0.613333333333333	0.42	0.56	0.3	0.71	0.68	0.573333333333333	0.11	0.13	0.22	0.26	0.14	0.126666666666667	0.06	0.14
4	ENSG00000070540	0.72	0.56	0.605	0.46	0.703333333333333	0.692	0.406666666666667	0.48	0.2	0.52	0.65	0.666666666666667	0.833333333333333	0.65	0.53	0.24	0.1	0.02	0.286666666666667	0.12	0.06
6	ENSG00000070610	0.93	0.69	0.77	0.72	0.626666666666667	0.408	0.366666666666667	0.21	0.22	0.54	0.77	0.446666666666667	0.26	0.13	0.25	0.74	0.56	0.64	0.233333333333333	0.24	0.33
2	ENSG00000070614	0.97	0.6	0.73	0.873333333333333	0.513333333333333	0.492	0.36	0.39	0.64	0.7	0.78	0.666666666666667	0.64	0.4	0.29	0.32	0.52	0.34	0.3	0.6	0.11
4	ENSG00000070669	0.9	0.91	0.67	0.666666666666667	0.6	0.48	0.5	0.42	0.3	0.22	0.47	0.433333333333333	0.333333333333333	0.78	0.13	0.12	0.06	0.04	0.333333333333333	0.02	0.29
1	ENSG00000070718	0.92	0.39	0.59	0.82	0.57	0.612	0.466666666666667	0.39	0.68	0.7	0.84	0.686666666666667	0.686666666666667	0.78	0.34	0.38	0.16	0.04	0.253333333333333	0.08	0.19
1	ENSG00000070756	0.97	0.59	0.64	0.866666666666667	0.553333333333333	0.56	0.44	0.69	0.86	0.8	0.73	0.706666666666667	0.553333333333333	0.31	0.26	0.02	0.12	0.14	0.153333333333333	0.1	0.05
3	ENSG00000070759	0.7	0.47	0.575	0.853333333333333	0.663333333333333	0.66	0.306666666666667	0.51	0.84	0.62	0.86	0.793333333333333	0.853333333333333	0.12	0.31	0.44	0.74	0.18	0.22	0.48	0.11
1	ENSG00000070761	0.965	0.85	0.51	0.593333333333333	0.396666666666667	0.324	0.166666666666667	0.22	0.26	0.56	0.58	0.5	0.426666666666667	0.42	0.85	0.94	0.76	0.32	0.713333333333333	0.6	0.36
1	ENSG00000070770	0.97	0.88	0.715	0.806666666666667	0.533333333333333	0.488	0.4	0.5	0.78	0.54	0.7	0.66	0.58	0.64	0.26	0.12	0.16	0.06	0.246666666666667	0.08	0.07
2	ENSG00000070778	0.925	0.62	0.63	0.753333333333333	0.463333333333333	0.292	0.293333333333333	0.37	0.58	0.38	0.68	0.626666666666667	0.36	0.86	0.48	0.66	0.7	0.34	0.586666666666667	0.46	0.37
4	ENSG00000070785	0.97	0.87	0.68	0.833333333333333	0.58	0.428	0.393333333333333	0.65	0.56	0.62	0.65	0.586666666666667	0.34	0.18	0.31	0.36	0.22	0.04	0.2	0.14	0.05
6	ENSG00000070814	0.97	0.51	0.78	0.873333333333333	0.626666666666667	0.448	0.5	0.55	0.8	0.5	0.67	0.646666666666667	0.34	0.31	0.03	0.22	0.1	0.12	0.126666666666667	0.26	0.12
4	ENSG00000070882	0.47	0.17	0.67	0.8	0.686666666666667	0.504	0.573333333333333	0.5	0.86	0.38	0.78	0.46	0.38	0.76	0.39	0.06	0.04	0.08	0.493333333333333	0.02	0.14
9	ENSG00000070950	0.885	0.49	0.69	0.913333333333333	0.573333333333333	0.644	0.393333333333333	0.53	0.88	0.64	0.79	0.686666666666667	0.8	0.34	0.1	0.2	0.12	0.06	0.173333333333333	0.14	0.06
1	ENSG00000070961	0.965	0.79	0.73	0.84	0.51	0.5	0.313333333333333	0.51	0.7	0.76	0.8	0.64	0.64	0.52	0.47	0.36	0.22	0.02	0.126666666666667	0.06	0.11
1	ENSG00000071051	0.97	0.82	0.64	0.813333333333333	0.563333333333333	0.376	0.233333333333333	0.19	0.5	0.42	0.48	0.66	0.38	0.82	0.69	0.64	0.32	0.04	0.293333333333333	0.06	0.27
1	ENSG00000071054	0.97	0.83	0.7	0.826666666666667	0.536666666666667	0.528	0.253333333333333	0.37	0.68	0.52	0.73	0.686666666666667	0.706666666666667	0.62	0.21	0.56	0.26	0.04	0.306666666666667	0.36	0.17
2	ENSG00000071073	0.89	0.84	0.755	0.833333333333333	0.483333333333333	0.576	0.24	0.32	0.58	0.24	0.65	0.52	0.646666666666667	0.7	0.39	0.48	0.28	0.14	0.213333333333333	0.1	0.38
1	ENSG00000071082	0.95	0.92	0.635	0.553333333333333	0.493333333333333	0.596	0.633333333333333	0.52	0.28	0.34	0.47	0.42	0.453333333333333	0.54	0.42	0.16	0.12	0.1	0.126666666666667	0.02	0.07
1	ENSG00000071127	0.97	0.78	0.72	0.786666666666667	0.566666666666667	0.484	0.426666666666667	0.52	0.76	0.54	0.73	0.7	0.58	0.74	0.31	0.22	0.16	0.06	0.173333333333333	0.08	0.03
4	ENSG00000071205	0.955	0.73	0.5	0.673333333333333	0.43	0.184	0.26	0.21	0.42	0.36	0.26	0.453333333333333	0.1	0.72	0.31	0.52	0.92	0.66	0.88	0.84	0.65
1	ENSG00000071242	0.95	0.72	0.65	0.826666666666667	0.406666666666667	0.312	0.173333333333333	0.25	0.64	0.26	0.62	0.526666666666667	0.406666666666667	0.82	0.45	0.62	0.7	0.54	0.633333333333333	0.82	0.43
2	ENSG00000071243	0.82	0.58	0.685	0.74	0.58	0.716	0.293333333333333	0.28	0.72	0.52	0.9	0.713333333333333	0.906666666666667	0.38	0.43	0.58	0.28	0.04	0.213333333333333	0.24	0.12
4	ENSG00000071246	0.965	0.77	0.745	0.78	0.546666666666667	0.432	0.493333333333333	0.35	0.3	0.48	0.65	0.486666666666667	0.306666666666667	0.91	0.26	0.16	0.08	0.06	0.253333333333333	0.02	0.18
6	ENSG00000071282	0.95	0.87	0.64	0.786666666666667	0.44	0.564	0.24	0.42	0.36	0.7	0.69	0.6	0.66	0.88	0.28	0.58	0.2	0.02	0.346666666666667	0.04	0.38
3	ENSG00000071537	0.91	0.66	0.655	0.72	0.353333333333333	0.364	0.0933333333333333	0.23	0.5	0.54	0.77	0.5	0.526666666666667	0.57	0.83	0.9	0.56	0.48	0.673333333333333	0.94	0.43
2	ENSG00000071539	0.77	0.44	0.66	0.58	0.716666666666667	0.584	0.606666666666667	0.52	0.36	0.6	0.56	0.553333333333333	0.393333333333333	0.37	0.09	0.16	0.2	0.06	0.173333333333333	0.1	0.05
6	ENSG00000071564	0.765	0.27	0.485	0.713333333333333	0.856666666666667	0.496	0.7	0.52	0.54	0.68	0.61	0.82	0.406666666666667	0.27	0.12	0.12	0.14	0.04	0.16	0.2	0.05
1	ENSG00000071575	0.89	0.72	0.72	0.82	0.566666666666667	0.544	0.306666666666667	0.25	0.5	0.28	0.76	0.533333333333333	0.606666666666667	0.92	0.54	0.36	0.3	0.02	0.106666666666667	0.06	0.18
1	ENSG00000071626	0.97	0.51	0.685	0.753333333333333	0.696666666666667	0.428	0.58	0.44	0.56	0.38	0.6	0.646666666666667	0.293333333333333	0.46	0.14	0.26	0.18	0.02	0.146666666666667	0.14	0.05
2	ENSG00000071655	0.955	0.25	0.675	0.766666666666667	0.666666666666667	0.396	0.646666666666667	0.46	0.42	0.66	0.49	0.546666666666667	0.186666666666667	0.23	0.06	0.28	0.24	0.14	0.186666666666667	0.3	0.14
9	ENSG00000071967	0.315	0.2	0.585	0.826666666666667	0.723333333333333	0.768	0.473333333333333	0.57	0.84	0.72	0.94	0.826666666666667	0.893333333333333	0.34	0.39	0.42	0.1	0.02	0.253333333333333	0.12	0.31
7	ENSG00000071994	0.96	0.83	0.745	0.866666666666667	0.5	0.556	0.253333333333333	0.28	0.5	0.56	0.67	0.54	0.56	0.52	0.36	0.4	0.22	0.08	0.353333333333333	0.3	0.14
