"","Phylostratum","GeneID","Zygote","Quadrant","Globular","Heart","Torpedo","Bent","Mature"
"2860",1,"at2g21680.1",777.496538,704.3121487,671.7184113,717.234017,673.8282934,629.8578119,650.6701007
"2861",1,"at2g21690.1",834.4387327,842.1478999,810.6211087,856.7763926,890.0597785,853.911712,749.6381498
"2862",1,"at2g21730.1",769.3194956,738.6226288,811.2352014,787.947037,761.3814511,810.7590499,813.4363263
"2863",1,"at2g21770.1",849.5183972,820.3632474,747.5217951,835.570929,875.2431281,803.903103,1014.427409
"2864",1,"at2g21790.1",1362.901429,1298.873266,2099.397852,2152.635979,1276.665151,1406.21744,1034.280596
"2865",1,"at2g21880.1",1187.734918,1217.52776,1230.390913,1129.344614,1055.112465,863.3537946,838.8493042
"2866",1,"at2g21890.1",791.4847779,775.2603802,858.6389523,925.8529842,828.8720135,811.6385137,723.2685655
"2867",1,"at2g21910.1",731.6976228,754.0438021,711.7564437,733.3403979,732.1352036,667.6075475,633.1914525
"2868",1,"at2g21940.4",979.7992943,930.50832,909.01116,940.5929168,952.9383041,955.3080146,1055.507666
"2869",1,"at2g21950.1",734.312804,727.589467,661.7691488,722.6773673,706.4953233,695.7543012,614.9304469
"2870",1,"at2g21960.1",734.6386326,710.0299901,642.7642786,709.349828,721.5535572,671.4256645,683.6647126
"2871",1,"at2g22010.2",5674.887625,5342.944988,1421.364212,1254.876554,1016.723804,1354.164879,13476.18881
"2872",1,"at2g22030.1",3290.66168,3310.013091,1564.798789,1427.556876,1950.868509,1931.601566,2306.589766
"2873",1,"at2g22040.1",2776.773648,2533.189536,1948.363078,2013.143862,1528.954463,1310.34903,1030.251379
"2874",1,"at2g22050.1",731.3010963,751.3341839,714.4418545,853.9761901,800.0896962,796.8321303,810.6139248
"2875",1,"at2g22090.2",20709.46797,6432.606173,4288.441515,5609.28585,7289.135162,12149.9191,34289.37505
"2876",1,"at2g22100.1",768.2739331,726.6139467,728.3611177,849.462826,835.3935673,811.0042625,758.5065677
"2877",1,"at2g22190.1",867.9030691,883.998764,879.2992477,854.0571157,833.9575771,915.5298577,930.6048107
"2878",1,"at2g22230.1",756.3255822,762.123734,728.7610084,801.4546536,1106.371355,909.3846366,690.3374659
"2879",1,"at2g22240.1",866.8914597,821.9270068,788.9278788,847.2441981,860.9903495,835.692679,860.5467114
"2880",1,"at2g22250.2",1934.64386,2172.951671,1729.339274,1917.199223,2019.340631,1830.285567,1661.186903
"2881",1,"at2g22260.1",1085.703756,1095.98532,829.6341973,786.3833261,774.8668607,812.4858292,816.8192367
"2882",1,"at2g22290.1",868.0996802,893.191556,860.6434917,874.3181341,837.4582649,801.6491395,881.2200031
"2883",1,"at2g22330.1",967.6275348,773.7429099,717.6098474,698.5399258,690.2221744,705.131371,817.7180423
"2884",1,"at2g22360.1",1158.510834,1494.808998,1207.295857,1213.331652,1173.659063,1154.386672,1563.151855
"2885",1,"at2g22400.1",3424.04246,5468.339635,6269.933634,6291.480067,5372.362031,2635.050987,1559.043061
"2886",1,"at2g22410.1",804.3193392,769.0735606,728.6929542,689.6366396,659.8253344,682.3129766,777.8769183
"2887",1,"at2g22420.1",3144.568923,3413.374575,2288.372974,2721.229775,2853.378298,1549.512941,743.6077325
"2888",1,"at2g22450.1",705.2415009,745.2238155,715.4165163,696.9826933,677.7962453,662.6131816,642.1705273
"2889",1,"at2g22480.1",1636.237474,1644.381391,1870.591281,1810.24356,2049.652788,2010.612743,1071.545968
"2890",1,"at2g22530.1",1617.386075,1643.567693,1268.384308,1419.868996,1206.133874,1348.428731,1059.143705
"2891",1,"at2g22570.1",2128.447269,1507.109811,898.5613455,914.173818,904.4590459,799.1746457,1061.533927
"2892",1,"at2g22610.1",1688.679048,1732.199578,2676.956464,2725.75926,1730.839079,1381.635269,881.8433824
"2893",1,"at2g22620.1",2825.632154,2867.938149,1778.273311,1610.624249,1196.386146,1765.954116,840.656196
"2894",1,"at2g22650.1",756.840672,761.004897,830.9373769,739.0680946,727.6082634,682.7588412,750.6316115
"2895",1,"at2g22660.2",29382.39169,17381.96282,5694.273489,23019.27934,27727.1434,47832.00893,10928.39651
"2896",1,"at2g22730.1",736.1886001,796.0545924,775.0774138,868.8166747,930.2429051,856.6770304,774.3339428
"2897",1,"at2g22740.1",1328.393414,1247.950867,1126.327242,1055.900617,1107.299941,1412.65746,1123.007513
"2898",1,"at2g22780.1",1171.815379,952.3212302,960.9623607,893.7156283,1003.495118,1269.01854,3556.493763
"2899",1,"at2g22790.1",839.3827732,831.4457977,896.2909934,927.4660668,840.756776,836.7314251,817.6709257
"2900",1,"at2g22810.1",785.3263366,736.0073905,666.7499851,755.644625,757.3101203,665.9695032,695.2548728
"2901",1,"at2g22830.1",1109.583385,1101.007091,1000.584152,967.0374756,960.3705576,993.4633366,964.2940736
"2902",1,"at2g22870.1",1687.683903,2144.377977,2446.084487,2171.635934,2507.575437,1342.398402,918.7487769
"2903",1,"at2g22890.1",828.0085339,847.9926145,840.5451886,833.5706403,833.8391546,816.825606,844.7625395
"2904",1,"at2g22910.1",906.0877529,999.2274796,1091.395475,914.840376,917.7997984,1009.897788,1174.529639
"2905",1,"at2g22920.2",2307.782714,2675.579247,2392.815641,1338.596292,1974.674335,15636.16118,1760.684896
"2906",1,"at2g22950.1",830.815508,816.0536036,833.7871341,922.2025614,899.0662472,807.7587779,782.6566596
"2907",1,"at2g22970.3",5256.841338,4863.895153,1305.799749,939.9036701,821.1297049,892.1983115,1374.105926
"2908",1,"at2g22980.4",803.1167087,763.1848912,649.0900488,708.2285201,727.3088018,654.5256,711.8490976
"2909",1,"at2g22990.3",5026.657733,2246.011937,1579.653225,1263.576475,961.9191131,2402.990442,7338.991993
"2910",1,"at2g23000.1",2544.074324,2683.256941,1207.036073,968.8207835,888.4390767,781.711092,1026.092425
"2911",1,"at2g23010.1",3274.719808,2318.854006,1964.577078,1169.381658,2018.472851,17535.5515,5912.089228
"2912",1,"at2g23096.1",1039.358994,1097.416344,1138.363705,902.5020555,1357.287363,6279.05354,7773.743771
"2913",1,"at2g23140.1",957.3958827,977.7038538,991.336521,1000.912387,904.9286116,925.877909,921.6504126
"2914",1,"at2g23150.1",2529.11331,2249.291841,2695.030225,3400.274824,2546.419505,2510.58397,975.2245352
"2915",1,"at2g23170.1",8421.540877,6222.919857,3327.715592,3514.074697,7670.805077,4522.727789,4609.695853
"2916",1,"at2g23180.1",12440.79574,9215.037754,4908.386168,4211.127521,4037.75949,4063.453581,9359.335312
"2917",1,"at2g23190.1",883.802225,841.3889284,995.5801571,1085.15722,897.0351876,938.6890461,1634.391501
"2918",1,"at2g23220.1",885.0274555,1011.777897,1206.880348,1094.211682,981.4146066,1172.93993,864.3332542
"2919",1,"at2g23250.1",1064.793041,1177.758746,993.1331576,964.479251,974.4482086,1064.5322,1101.51828
"2920",1,"at2g23260.1",799.5573127,833.6112385,875.5547378,809.599887,817.2570491,890.8668135,844.8561793
"2921",1,"at2g23350.1",2178.446494,3399.419542,8702.443419,9412.22269,7121.254242,6133.894313,3530.415118
"2922",1,"at2g23380.1",1704.484627,1969.915206,2452.499612,2122.768742,1431.718691,1243.885551,840.0656645
"2923",1,"at2g23390.1",855.8306769,980.2961701,1123.686384,960.5298266,893.7879487,992.0864618,921.2573657
"2924",1,"at2g23400.1",881.5359685,744.1429769,654.1409197,767.9120912,677.3124065,658.1758544,693.3617698
"2925",1,"at2g23410.1",836.1773738,754.4164314,764.4351349,770.5218825,735.718798,692.9179326,730.7709976
"2926",1,"at2g23420.1",3594.968328,3145.435828,2149.799013,2497.949907,2002.838049,1763.164198,1632.202062
"2927",1,"at2g23460.1",742.8571008,784.0127782,787.2865336,758.0725225,740.8985148,683.7504659,696.5799314
"2928",1,"at2g23520.1",954.0669417,1090.057053,1427.770628,1057.111567,1076.178012,1372.928826,1087.374172
"2929",1,"at2g23540.1",714.7675341,688.2040001,685.7538768,707.2710842,709.3861331,749.9232644,711.3377623
"2930",1,"at2g23550.1",818.3114286,809.9781525,850.4631348,863.2450049,868.2744937,908.0926298,821.3560711
"2931",1,"at2g23560.1",798.6650295,876.3539227,1051.790588,848.9945485,863.6512912,1050.605934,871.5535814
"2932",1,"at2g23570.1",816.771327,855.120011,710.8068324,683.5778226,838.2843354,993.7685408,731.7698417
"2933",1,"at2g23580.1",855.135383,914.9456199,872.310057,879.988359,1614.571403,1533.30461,1031.321182
"2934",1,"at2g23590.1",895.5787849,844.1891791,861.3955149,811.9859406,782.0645823,1053.107198,2509.007711
"2935",1,"at2g23600.1",1185.82973,1294.713532,1045.346504,1081.32478,975.7925326,970.9937448,909.8198309
"2936",1,"at2g23610.1",849.2716124,857.2655053,958.1834877,940.1238049,903.26192,921.1773884,1354.188002
"2937",1,"at2g23620.1",875.6331085,1026.052482,1196.257831,978.1557004,916.0716591,985.9567031,1426.158581
"2938",1,"at2g23630.1",896.7336933,911.9312167,892.1103823,859.097716,915.9690416,892.8481784,827.553132
"2939",1,"at2g23700.1",688.8717376,669.9919771,677.1565259,651.2584089,673.6484189,614.2920811,632.246829
"2940",1,"at2g23740.2",786.0025664,826.9442411,863.8354269,886.8771474,864.380408,864.1487408,832.0727597
"2941",1,"at2g23800.1",846.3595294,864.3161439,959.5677335,856.9529868,871.2976601,948.9477824,868.6746727
"2942",1,"at2g23820.2",2885.856823,2972.444215,3050.081908,2932.457044,4097.11509,2715.932067,1315.537837
"2943",1,"at2g23840.1",918.1219128,970.9822919,959.1088468,979.1075917,969.4871253,1126.513001,1010.423653
"2944",1,"at2g23890.1",992.1424543,1149.728439,1817.509921,1388.982565,1123.268547,1303.465407,1422.42891
"2945",1,"at2g23900.1",857.2816763,766.0427848,686.4255955,701.204535,645.2735735,637.513862,831.4380007
"2946",1,"at2g23910.1",1312.831641,1699.287584,1843.672421,1561.171194,859.8265802,862.8111305,835.7091642
"2947",1,"at2g23960.1",733.2138455,668.9205064,693.1299015,710.9334202,712.1063944,715.6117351,776.7820049
"2948",1,"at2g23970.1",1092.758471,1160.740035,986.4357849,936.1770072,838.6693541,808.7641814,754.5723997
"2949",1,"at2g23980.1",780.7359581,734.2648862,831.005959,857.2693429,890.519883,942.3474784,773.3663944
"2950",1,"at2g24000.1",802.804078,877.1865664,772.3757235,771.7235243,784.1226259,774.4078935,773.4157845
"2951",1,"at2g24010.1",736.7734152,732.6031025,793.926525,791.0968231,842.0648569,831.1945758,819.4079074
"2952",1,"at2g24020.1",845.9097536,878.4798514,987.4781358,884.2694551,1013.774466,1104.57806,979.7991708
"2953",1,"at2g24060.1",38954.55871,40492.53952,53609.12593,56032.07795,44063.6382,52315.24788,56113.50478
"2954",1,"at2g24090.1",6346.137344,5230.695132,6712.755423,9812.007065,16340.79759,7363.69042,2032.918263
"2955",1,"at2g24120.1",886.3695928,890.3588473,959.5490819,1024.385945,966.3628598,962.9210726,1012.380053
"2956",1,"at2g24180.1",924.0695538,1043.709241,855.1434188,903.651028,894.034456,902.4912534,890.1808755
"2957",1,"at2g24190.2",969.638624,872.6392452,904.3622202,913.6916693,899.4294285,1015.400821,892.9556558
"2958",1,"at2g24200.1",63735.19472,61088.61733,44275.1915,37758.62574,29894.8406,46117.69566,50819.51807
"2959",1,"at2g24270.4",5408.393608,3538.813934,2079.359412,2310.749582,6192.024706,11470.8723,3018.891446
"2960",1,"at2g24280.1",776.5295408,693.9406821,765.7197765,868.5229507,813.6401305,817.2735068,704.040989
"2961",1,"at2g24320.1",929.9665538,869.9255874,781.7829192,814.1397028,698.3122444,700.9232802,786.8082189
"2962",1,"at2g24390.1",1149.758882,1136.084352,990.4455377,981.1023199,936.1448889,791.9854885,760.3257141
"2963",1,"at2g24520.1",867.2656029,963.2032496,965.4127726,956.9547417,915.6622961,1021.707014,1001.159852
"2964",1,"at2g24540.1",1563.412823,3469.999116,4513.858178,2965.211169,3312.501262,5056.733013,7601.814601
"2965",1,"at2g24560.1",718.3237431,693.9117531,712.1517596,731.1569166,670.3635754,660.0809909,718.3319271
"2966",1,"at2g24580.1",982.3628606,904.658681,1007.690842,1078.051261,1077.714745,1538.631436,883.880025
"2967",1,"at2g24600.3",949.7223468,1296.941614,1085.56155,995.4055159,1055.30765,941.466058,1007.735257
"2968",1,"at2g24610.1",898.2990178,794.0243885,778.9141015,931.2694825,933.5216737,940.007302,844.594224
"2969",1,"at2g24630.1",868.3430776,844.0808222,931.3421876,934.055493,895.7146291,1095.678071,883.2714881
"2970",1,"at2g24710.1",687.8600209,634.7657247,600.4118094,628.8355487,608.9453654,596.3818177,674.6542498
"2971",1,"at2g24720.1",716.4326125,684.5617619,710.523936,711.183615,679.8023364,626.8589752,667.0306395
"2972",1,"at2g24740.1",763.6076102,776.8033962,777.0138129,813.0125916,816.1838291,734.0054817,765.5752463
"2973",1,"at2g24765.1",1052.339597,1172.776038,1644.245773,1708.075703,1506.917533,1225.849624,974.6562655
"2974",1,"at2g24800.1",805.2495393,769.2370306,783.1974847,835.5393124,828.0220356,832.2924328,730.6850717
"2975",1,"at2g24810.1",1149.67027,1119.823137,846.4602842,905.7736719,860.3053549,861.7431961,825.3749218
"2976",1,"at2g24820.1",875.7424957,882.8186817,989.4960139,1106.537451,1048.262011,1023.502748,977.4417719
"2977",1,"at2g24850.1",775.229026,732.7031698,743.3875852,774.0367976,763.1994718,770.7596969,722.0038472
"2978",1,"at2g24950.1",875.0664124,850.6196126,903.4151429,861.4144174,862.2685106,1014.327618,894.5918129
"2979",1,"at2g24990.1",1048.917505,1003.630107,966.1583917,1116.212047,995.4028527,1025.461714,964.9677415
"2980",1,"at2g25070.1",1834.414592,1666.940268,2485.222471,2283.62691,1508.82085,2126.916512,2224.726066
"2981",1,"at2g25080.1",1445.860735,1898.049077,1921.15823,2096.607624,2269.024441,1320.31447,1151.931309
"2982",1,"at2g25100.1",917.1380558,1089.57052,1150.424114,1084.227036,1007.116315,1046.063953,761.3328204
"2983",1,"at2g25110.1",1003.00499,1190.177434,2801.849051,2197.837564,2637.267739,2200.765064,767.3147424
"2984",1,"at2g25140.1",870.2912299,792.7908615,883.5564638,901.2119835,908.811383,965.4968735,1074.158554
"2985",1,"at2g25150.1",856.0458161,746.5020989,873.328189,868.7749208,810.1533207,973.1224643,857.5969524
"2986",1,"at2g25160.1",810.6286352,790.9124953,750.1324897,751.9637765,788.1922162,741.4424644,725.9856662
"2987",1,"at2g25170.1",746.3862348,732.3608409,685.7058854,764.8326705,752.6091708,752.9030455,787.0910738
"2988",1,"at2g25180.1",784.2414171,743.8022842,780.9389,825.4771943,893.4127465,983.4562881,799.4283752
"2989",1,"at2g25240.1",930.6459099,909.0665289,723.4050701,762.4000733,702.081846,697.8107812,707.2844652
"2990",1,"at2g25280.1",829.6248116,891.5816171,826.6046884,817.035737,872.7100205,885.5361424,815.2484374
"2991",1,"at2g25420.1",961.4209202,964.9247515,1281.343694,1547.192638,2561.992489,2845.43783,859.0705377
"2992",1,"at2g25440.1",1279.823116,1071.660227,1193.780822,3833.983601,1273.407213,1082.432276,1239.982884
"2993",1,"at2g25450.1",2453.207896,1103.240602,1412.030737,1560.93578,3011.994605,2484.333436,1007.403863
"2994",1,"at2g25470.1",683.4769081,673.5639964,646.8399848,609.4633752,652.3290903,667.1307046,682.7655081
"2995",1,"at2g25490.1",18341.02898,11426.3518,11992.24576,12375.87821,10500.5383,14164.7549,25254.31599
"2996",1,"at2g25500.1",931.9628635,977.0689208,1013.25593,1061.775914,1173.929591,1119.429863,2455.210466
"2997",1,"at2g25530.1",812.8725069,836.8596221,798.5193077,724.0646677,822.9137109,833.2616431,756.6435404
"2998",1,"at2g25540.1",890.366144,877.083855,842.8925156,884.2322457,943.7530609,1044.607851,770.0011465
"2999",1,"at2g25560.1",1444.875786,1128.397759,1719.423744,1955.106871,1542.048396,1583.062468,1488.303833
"3000",1,"at2g25570.1",1012.031252,1141.807371,1409.446662,1213.544997,1027.383922,1273.976776,1118.242721
"3001",1,"at2g25600.1",1299.240116,1053.521556,864.9760869,994.2611471,930.5766358,900.1416345,1685.79227
"3002",1,"at2g25620.1",1038.477512,1124.840348,1065.35537,1171.69986,1450.412194,1338.339478,1082.153039
"3003",1,"at2g25630.1",1025.692975,900.4470873,900.163775,1031.101266,993.5079148,994.1126341,1018.374346
"3004",1,"at2g25660.1",2249.904521,2457.016438,1954.254377,1445.783764,1582.17376,1389.33396,1781.015019
"3005",1,"at2g25680.1",722.3256211,705.9596587,657.694443,766.7650167,734.1685341,723.3508203,658.9168723
"3006",1,"at2g25710.1",4456.516114,4043.024854,3743.931203,5077.14522,6355.612326,4221.393894,1270.062915
"3007",1,"at2g25740.1",1095.498553,1003.531591,1105.001177,1044.237743,1069.951807,1230.64461,1293.801864
"3008",1,"at2g25760.2",935.1921856,993.4978683,1051.157647,922.1394764,893.6137467,961.854934,1186.617517
"3009",1,"at2g25770.1",927.2983577,902.9091219,845.3866836,927.3421494,868.9824479,968.2787803,829.1954277
"3010",1,"at2g25810.1",748.1518513,707.5258629,685.7481209,736.325156,714.0604871,705.8509268,699.3530258
"3011",1,"at2g25830.1",1013.055492,941.4267431,843.1079834,909.9367236,936.6432749,910.7718082,849.416095
"3012",1,"at2g25840.2",1155.985308,1170.107753,1100.916683,1174.822908,1170.776107,1174.190659,1090.671862
"3013",1,"at2g25850.2",4378.748016,3229.261504,1521.766077,1729.938993,2128.352199,2061.153841,1405.417292
"3014",1,"at2g25870.1",974.3532292,1074.458631,2217.891378,2231.151921,2285.19686,1551.692157,860.7066849
"3015",1,"at2g25910.2",2959.790129,3220.561101,3049.336616,2592.236724,2465.509357,1872.003336,2048.506836
"3016",1,"at2g25940.1",983.7576211,1238.074561,1226.676534,1164.122964,1188.314116,1856.85007,1039.826479
"3017",1,"at2g26060.1",8965.575467,4399.995413,3126.890571,3652.005412,2935.592816,2278.85161,11903.48526
"3018",1,"at2g26080.1",1424.917557,1465.848546,1958.171496,1757.224005,2183.025115,2064.492892,1296.579189
"3019",1,"at2g26140.1",805.2583917,808.2988493,796.9932324,735.5648991,744.7429354,793.0466569,909.9187095
"3020",1,"at2g26170.1",783.9633483,791.1242711,919.1943711,894.5558839,807.7417325,826.0902769,826.414858
"3021",1,"at2g26190.1",1297.551263,1655.812664,1414.170313,1239.944507,1047.894941,935.1648504,1065.110656
"3022",1,"at2g26200.1",1171.376156,1411.422345,1717.579222,1914.871041,2004.309781,1566.861161,1610.458791
"3023",1,"at2g26210.1",1294.552824,1497.908546,1415.418499,1468.676778,2060.381697,1447.516036,1281.217528
"3024",1,"at2g26230.1",1018.456508,1000.93027,1003.850683,995.8396166,1084.358758,997.8277967,995.3231475
"3025",1,"at2g26240.1",1623.924565,1715.76158,1455.634927,1510.479777,1437.687919,1296.15727,1529.305495
"3026",1,"at2g26250.1",969.7233221,1038.089633,1714.728187,1479.740661,1623.087375,2168.307671,1350.322697
"3027",1,"at2g26260.1",761.1261411,724.868703,691.5580771,690.2605425,718.8769032,697.7857859,683.1602954
"3028",1,"at2g26380.1",905.3369853,879.6473953,808.0486878,741.5882541,736.5096602,707.3930487,804.4555894
"3029",1,"at2g26390.1",907.1210761,910.8680093,705.0957643,678.5278397,725.9830486,681.3067852,722.653814
"3030",1,"at2g26400.1",750.8012584,829.6296294,808.1358291,861.3084279,2733.338482,1111.128483,688.7033225
"3031",1,"at2g26420.1",719.2794112,766.5242304,791.8605637,848.8744775,839.8796049,803.2377479,701.3528573
"3032",1,"at2g26440.1",806.5743122,985.0384895,1054.914872,1000.453338,1310.256558,1716.460038,793.5286424
"3033",1,"at2g26450.1",656.2565062,648.111565,644.1209096,693.2356627,659.9570591,661.8955577,609.4359229
"3034",1,"at2g26470.1",788.9305494,766.5399516,800.387216,860.639947,887.1528321,830.5316838,1012.3529
"3035",1,"at2g26480.1",744.7850467,742.9508758,798.6245874,783.3786965,816.3592854,855.5886381,905.9417133
"3036",1,"at2g26490.1",788.512982,802.7831522,885.8259009,822.2550876,819.1195943,894.6373821,963.5249945
"3037",1,"at2g26510.1",6161.145654,4088.197217,7411.052156,8781.369234,8157.261326,7902.655762,8503.602966
"3038",1,"at2g26540.1",1422.658052,1154.076185,1602.466814,1516.330351,2060.747993,2408.391405,3980.566947
"3039",1,"at2g26560.1",1211.757216,1251.653374,867.7226187,873.0225875,848.6000739,822.3233048,1113.722765
"3040",1,"at2g26620.1",775.2865104,928.6823917,1012.782842,903.5387113,916.220313,885.648967,797.6773246
"3041",1,"at2g26640.1",1727.868114,2948.638272,2890.498561,2922.453541,5441.693762,5233.880951,1147.123791
"3042",1,"at2g26650.1",779.0501254,723.5537203,699.9022428,699.3763806,673.7404779,668.3016665,744.2434718
"3043",1,"at2g26670.1",787.1432457,778.1008077,719.1976795,828.3865186,890.0357484,891.3177519,867.0770815
"3044",1,"at2g26680.1",1000.784508,952.770632,1011.689058,964.0973443,1124.440287,1264.765474,889.4433741
"3045",1,"at2g26690.1",887.5556374,981.3968346,1008.199115,982.7178619,967.7165713,924.7420048,1968.346745
"3046",1,"at2g26710.1",767.6475083,760.4657111,792.0534645,952.9036437,1001.923827,831.0697143,746.4821911
"3047",1,"at2g26740.1",935.1328691,829.1065989,860.9412326,821.2588042,812.5792221,924.1790272,2219.934297
"3048",1,"at2g26750.1",1141.821959,1236.350704,829.1481676,788.8660873,795.3784066,847.0082258,1792.309677
"3049",1,"at2g26790.1",787.8082518,971.5958471,1147.238839,921.9977048,849.99417,994.5303238,805.9845418
"3050",1,"at2g26800.2",1736.437512,1782.951912,1336.370484,1483.268779,1349.956314,1484.280388,1353.558716
"3051",1,"at2g26810.1",1323.32315,1491.315528,1590.621971,1545.502316,1321.902663,1345.354181,1076.256016
"3052",1,"at2g26830.1",1059.561315,1182.048752,1161.343684,953.5980286,947.2185747,1068.264749,962.2755001
"3053",1,"at2g26840.2",686.9184342,862.7653709,913.8282981,763.5642489,947.0671412,730.2606622,653.9492122
"3054",1,"at2g26870.1",955.9689322,1021.341701,1220.785127,857.6566342,873.5116745,1160.135468,923.8964901
"3055",1,"at2g26900.1",1047.879609,1357.865188,2374.125437,3928.724853,6032.553792,4873.248082,1207.15918
"3056",1,"at2g26930.1",915.7889172,940.3096354,1096.616176,988.7297912,977.6593918,1041.976153,977.202215
"3057",1,"at2g26970.1",868.2852936,888.2583136,1162.390625,1133.309205,972.2327932,967.932014,949.8471742
"3058",1,"at2g27000.1",2561.690781,2740.924638,1459.26319,1566.00553,1661.682272,2363.956949,1996.910306
"3059",1,"at2g27010.1",974.8607963,1241.95588,1084.986278,1055.687596,1015.178199,933.3094177,799.3939948
"3060",1,"at2g27020.1",779.3063068,814.8742095,864.3001821,875.7319078,842.8473014,820.9187919,790.0106206
"3061",1,"at2g27030.3",2433.947228,7482.250464,3997.672039,2667.557604,3342.676437,1851.896925,1061.588912
"3062",1,"at2g27070.1",633.5017758,676.2811883,609.2047848,606.8005924,611.3408431,556.1821334,555.0805894
"3063",1,"at2g27120.1",815.2219395,758.10667,712.539977,712.251575,704.4519325,726.3090498,2485.619212
"3064",1,"at2g27150.1",994.7898044,1000.48743,1155.882209,1080.854693,949.4741423,940.9674373,1028.46192
"3065",1,"at2g27170.1",743.9699682,656.8581254,664.8388982,653.929479,606.261981,666.8431949,810.9738844
"3066",1,"at2g27190.1",827.3732036,960.7253187,1101.984308,897.1304793,838.5456601,754.257586,727.228379
"3067",1,"at2g27200.1",1242.124944,1040.253559,1334.99275,1138.257517,1060.224056,1046.412345,1529.730412
"3068",1,"at2g27210.1",1059.86489,1037.327942,1193.362875,1189.027363,1039.266258,1083.568039,1232.091632
"3069",1,"at2g27320.1",689.6554334,706.5338976,715.8266016,714.9117155,645.2870439,648.5956813,688.5676873
"3070",1,"at2g27330.1",1706.520995,2020.988438,2314.807258,2405.646402,2275.210597,1719.24682,1494.350879
"3071",1,"at2g27340.2",861.0061272,1013.562729,1131.951534,1231.229798,1052.715076,870.3214698,877.926844
"3072",1,"at2g27360.1",866.5460652,1174.438692,1355.425219,892.1468806,1028.825539,1398.271092,951.4949589
"3073",1,"at2g27420.1",806.3095227,725.5298768,700.406668,790.1976951,818.2410576,817.7734338,786.1645796
"3074",1,"at2g27450.2",22985.45257,19995.36071,17867.99123,15862.7033,18055.69316,17424.08694,20040.07967
"3075",1,"at2g27490.1",1191.871678,1214.172989,1440.485651,1730.583951,1697.991599,1670.100622,1873.518974
"3076",1,"at2g27510.1",20215.2236,12899.86562,9747.394692,9453.460994,12079.5022,14944.82128,4992.645871
"3077",1,"at2g27530.1",754.4165823,701.7607052,707.8390162,696.1069995,619.2193401,654.0919355,712.1751596
"3078",1,"at2g27570.1",2048.620635,2396.293708,1745.27954,2033.958347,1770.13023,1314.695757,1416.922238
"3079",1,"at2g27590.1",10955.1339,25121.53013,11941.94954,10721.67733,14869.72947,9757.299273,1958.121634
"3080",1,"at2g27600.1",1948.073486,4224.795523,8643.351641,7709.175276,7465.850406,4435.243091,1568.748464
"3081",1,"at2g27680.1",3428.270795,2910.477912,1391.343091,1777.008005,3199.954971,3794.469502,6557.248556
"3082",1,"at2g27690.1",8436.380586,4475.811735,2052.091385,1843.276251,1664.541216,1184.008911,3522.783647
"3083",1,"at2g27700.2",959.4937677,857.288714,865.5399234,936.9864745,860.924157,879.4140748,881.5623116
"3084",1,"at2g27760.1",862.6390944,738.2986167,735.1600181,763.4502963,655.107896,718.0948585,721.4769151
"3085",1,"at2g27810.1",9891.411193,8910.947339,7659.763124,9154.603824,8725.931001,8685.079322,4390.500139
"3086",1,"at2g27820.1",2761.540434,2360.155104,2647.305234,2999.748381,3304.923336,3904.61181,1670.206496
"3087",1,"at2g27860.1",4852.210381,5032.488693,7321.401613,7166.343378,6802.13698,8860.847967,3501.29787
"3088",1,"at2g27920.1",794.3582808,823.9612337,776.5674351,753.7305226,709.719499,709.5238921,739.5866738
"3089",1,"at2g28000.1",55747.6929,55455.90351,55081.61249,58264.59181,39181.14654,36769.51144,24396.2488
"3090",1,"at2g28100.1",1773.859952,1601.926756,1557.506474,1516.642464,1818.310126,2017.744782,1047.332046
"3091",1,"at2g28110.1",947.6216477,886.3280294,1093.252858,929.4559594,908.5325428,1153.946118,938.4999047
"3092",1,"at2g28120.1",808.2972756,932.3228144,798.3529887,755.9859439,703.4553756,627.1311362,725.8700791
"3093",1,"at2g28170.1",1011.969571,1219.944228,1376.354377,949.1408838,958.6259137,1087.104582,984.9532996
"3094",1,"at2g28180.1",706.1933522,702.9772265,672.4580916,671.4530132,575.5613218,583.9722003,616.9518763
"3095",1,"at2g28190.1",1656.142833,1972.221957,3015.772409,3739.172866,5681.300126,5331.37538,3842.56183
"3096",1,"at2g28210.1",763.0552964,804.0582854,1129.983332,1172.713884,926.4759097,797.2319413,753.9116835
"3097",1,"at2g28260.1",906.006897,847.0666274,902.161495,938.6444134,964.0946703,938.5447518,786.6783114
"3098",1,"at2g28290.1",3928.278446,3551.850246,6255.361687,5275.762195,4121.241085,4860.244095,4811.431309
"3099",1,"at2g28305.1",970.6463007,833.4280011,797.0148866,853.1838393,768.4532255,832.7080116,965.4525943
"3100",1,"at2g28310.1",4997.801868,4517.55054,3759.738717,4231.321049,3713.09729,3541.641917,1114.830059
"3101",1,"at2g28420.1",3513.00081,2408.922123,1756.96607,1664.065354,1671.457843,1950.072278,48225.97674
"3102",1,"at2g28450.1",829.6028397,781.0145426,831.9096062,946.8480747,936.1091434,914.3597441,911.6027664
"3103",1,"at2g28470.1",895.7285955,861.2061685,1089.798309,1011.66982,1039.042056,2045.395279,1074.975442
"3104",1,"at2g28520.1",1403.57279,1752.718414,1387.387672,1297.455121,1478.547425,1152.48744,1011.777835
"3105",1,"at2g28560.1",781.9964514,804.8467062,806.9171317,857.5092672,828.9832095,824.0666747,776.9401811
